code_module,gender,region,highest_education,age_band,num_of_prev_attempts,studied_credits,disability,final_result
CCC,M,Scotland,A Level or Equivalent,0-35,0,30,N,Withdrawn
BBB,F,South Region,HE Qualification,35-55,0,60,N,Pass
GGG,F,East Midlands Region,A Level or Equivalent,35-55,0,30,N,Pass
GGG,F,East Anglian Region,Lower Than A Level,0-35,0,30,Y,Pass
DDD,F,London Region,A Level or Equivalent,0-35,0,60,N,Pass
AAA,F,West Midlands Region,Lower Than A Level,0-35,0,120,N,Fail
DDD,F,South West Region,A Level or Equivalent,0-35,1,70,Y,Pass
DDD,F,South East Region,A Level or Equivalent,0-35,0,60,Y,Pass
DDD,F,South West Region,HE Qualification,0-35,0,60,N,Pass
BBB,F,South Region,Lower Than A Level,0-35,0,120,N,Fail
CCC,M,Scotland,A Level or Equivalent,35-55,0,90,N,Pass
BBB,F,Wales,Lower Than A Level,0-35,0,60,N,Fail
BBB,F,East Midlands Region,A Level or Equivalent,0-35,0,60,N,Pass
BBB,F,Scotland,HE Qualification,0-35,0,60,N,Fail
DDD,F,Yorkshire Region,A Level or Equivalent,0-35,0,150,N,Withdrawn
FFF,M,North Region,HE Qualification,0-35,1,90,N,Pass
BBB,F,South Region,A Level or Equivalent,35-55,0,120,Y,Pass
BBB,F,Yorkshire Region,Lower Than A Level,35-55,0,60,N,Fail
EEE,M,Yorkshire Region,A Level or Equivalent,35-55,1,30,N,Fail
AAA,F,East Anglian Region,HE Qualification,35-55,1,120,N,Pass
BBB,F,London Region,A Level or Equivalent,0-35,0,60,N,Withdrawn
CCC,M,East Midlands Region,A Level or Equivalent,0-35,0,90,N,Withdrawn
FFF,M,South Region,A Level or Equivalent,35-55,1,120,N,Pass
CCC,M,Scotland,A Level or Equivalent,0-35,0,30,N,Fail
DDD,M,South East Region,Lower Than A Level,0-35,0,60,N,Pass
FFF,M,South Region,No Formal quals,0-35,0,120,N,Pass
AAA,F,East Midlands Region,Lower Than A Level,35-55,0,60,N,Pass
GGG,M,London Region,A Level or Equivalent,0-35,0,30,N,Pass
BBB,F,Ireland,Lower Than A Level,0-35,0,60,N,Pass
FFF,M,South Region,Lower Than A Level,0-35,0,120,N,Fail
DDD,M,Yorkshire Region,A Level or Equivalent,35-55,0,120,N,Withdrawn
CCC,F,South East Region,A Level or Equivalent,35-55,0,60,N,Pass
BBB,F,London Region,A Level or Equivalent,0-35,0,60,N,Pass
FFF,M,East Midlands Region,A Level or Equivalent,0-35,0,90,N,Pass
FFF,M,South West Region,Lower Than A Level,35-55,0,120,N,Pass
DDD,M,West Midlands Region,Lower Than A Level,0-35,0,60,N,Withdrawn
FFF,M,Ireland,A Level or Equivalent,35-55,0,90,N,Pass
BBB,M,Ireland,Lower Than A Level,35-55,0,60,N,Pass
AAA,M,South East Region,Lower Than A Level,35-55,0,120,N,Pass
BBB,F,Scotland,Lower Than A Level,0-35,2,120,N,Withdrawn
BBB,F,London Region,No Formal quals,0-35,0,60,N,Pass
FFF,M,South East Region,A Level or Equivalent,0-35,0,60,Y,Pass
DDD,M,West Midlands Region,Lower Than A Level,0-35,0,60,N,Withdrawn
DDD,M,East Anglian Region,HE Qualification,35-55,0,60,N,Pass
EEE,M,London Region,Lower Than A Level,35-55,0,60,N,Pass
FFF,M,South Region,A Level or Equivalent,0-35,0,120,N,Fail
GGG,F,Scotland,Lower Than A Level,0-35,0,30,N,Pass
FFF,M,West Midlands Region,A Level or Equivalent,0-35,0,60,N,Pass
FFF,M,East Anglian Region,Lower Than A Level,0-35,2,120,Y,Withdrawn
CCC,M,West Midlands Region,A Level or Equivalent,0-35,0,30,N,Pass
BBB,F,London Region,No Formal quals,0-35,1,120,N,Withdrawn
CCC,M,South East Region,Lower Than A Level,35-55,0,60,N,Withdrawn
DDD,M,East Anglian Region,A Level or Equivalent,0-35,0,60,N,Pass
DDD,M,East Anglian Region,Lower Than A Level,0-35,0,150,N,Pass
CCC,M,South West Region,A Level or Equivalent,55<=,0,60,N,Pass
BBB,F,South West Region,A Level or Equivalent,0-35,0,60,N,Withdrawn
BBB,F,London Region,Lower Than A Level,35-55,0,60,N,Pass
BBB,F,South Region,A Level or Equivalent,0-35,0,120,N,Pass
DDD,F,South Region,Lower Than A Level,0-35,0,240,N,Withdrawn
BBB,M,South Region,Lower Than A Level,35-55,0,60,Y,Withdrawn
BBB,F,North Western Region,Lower Than A Level,0-35,2,120,N,Withdrawn
EEE,M,South Region,Lower Than A Level,35-55,0,60,N,Pass
FFF,M,Ireland,Lower Than A Level,0-35,0,60,N,Pass
DDD,F,South West Region,HE Qualification,0-35,0,60,N,Pass
FFF,M,Yorkshire Region,A Level or Equivalent,35-55,0,60,N,Pass
BBB,F,East Anglian Region,A Level or Equivalent,0-35,0,60,N,Withdrawn
CCC,M,South West Region,HE Qualification,0-35,0,30,N,Pass
FFF,M,South Region,Lower Than A Level,0-35,0,60,N,Pass
DDD,F,East Anglian Region,A Level or Equivalent,35-55,0,60,Y,Pass
DDD,M,East Anglian Region,Lower Than A Level,35-55,0,60,N,Pass
FFF,F,North Western Region,A Level or Equivalent,0-35,0,120,N,Pass
DDD,F,Scotland,HE Qualification,0-35,1,60,N,Pass
DDD,M,West Midlands Region,HE Qualification,35-55,1,60,N,Withdrawn
BBB,F,London Region,A Level or Equivalent,0-35,0,60,N,Withdrawn
CCC,M,South West Region,A Level or Equivalent,0-35,0,60,N,Withdrawn
BBB,F,Yorkshire Region,A Level or Equivalent,35-55,0,60,N,Withdrawn
AAA,M,Yorkshire Region,A Level or Equivalent,0-35,0,240,N,Withdrawn
DDD,M,West Midlands Region,Lower Than A Level,0-35,0,60,N,Pass
EEE,M,Scotland,HE Qualification,0-35,0,90,N,Pass
DDD,M,West Midlands Region,A Level or Equivalent,0-35,0,60,N,Pass
BBB,F,East Anglian Region,Lower Than A Level,0-35,0,60,N,Fail
FFF,M,London Region,Lower Than A Level,35-55,0,60,N,Withdrawn
DDD,M,South Region,A Level or Equivalent,0-35,0,70,N,Pass
BBB,F,Yorkshire Region,Lower Than A Level,35-55,1,120,N,Pass
FFF,M,South Region,A Level or Equivalent,0-35,0,120,N,Fail
CCC,M,East Midlands Region,Lower Than A Level,0-35,0,60,N,Fail
AAA,M,South West Region,A Level or Equivalent,35-55,0,60,N,Pass
FFF,M,Ireland,HE Qualification,35-55,0,90,N,Pass
EEE,M,East Anglian Region,Lower Than A Level,0-35,0,150,N,Pass
FFF,M,East Anglian Region,HE Qualification,0-35,0,60,N,Pass
CCC,M,South West Region,A Level or Equivalent,0-35,0,30,N,Pass
EEE,M,West Midlands Region,A Level or Equivalent,0-35,0,90,Y,Fail
DDD,M,East Anglian Region,Lower Than A Level,35-55,2,60,N,Pass
CCC,M,Yorkshire Region,A Level or Equivalent,0-35,0,120,N,Fail
FFF,M,North Region,A Level or Equivalent,35-55,0,90,N,Pass
BBB,F,Scotland,HE Qualification,35-55,0,60,N,Pass
CCC,F,West Midlands Region,A Level or Equivalent,0-35,0,30,N,Withdrawn
EEE,F,North Region,Lower Than A Level,0-35,0,60,N,Pass
FFF,M,Wales,Lower Than A Level,0-35,1,60,N,Pass
EEE,M,East Midlands Region,HE Qualification,0-35,0,60,N,Pass
DDD,M,South West Region,A Level or Equivalent,35-55,0,120,N,Pass
DDD,M,Scotland,A Level or Equivalent,0-35,0,60,N,Fail
DDD,M,Scotland,HE Qualification,0-35,1,120,N,Withdrawn
BBB,F,South Region,A Level or Equivalent,0-35,0,60,N,Pass
FFF,M,East Midlands Region,A Level or Equivalent,0-35,0,60,N,Pass
BBB,F,West Midlands Region,A Level or Equivalent,0-35,0,60,N,Pass
FFF,F,South Region,HE Qualification,0-35,0,180,N,Withdrawn
FFF,M,Scotland,A Level or Equivalent,35-55,0,60,Y,Pass
DDD,M,Scotland,A Level or Equivalent,0-35,0,60,N,Pass
DDD,M,West Midlands Region,A Level or Equivalent,0-35,0,60,N,Withdrawn
BBB,F,Yorkshire Region,Lower Than A Level,0-35,0,60,N,Withdrawn
BBB,F,London Region,A Level or Equivalent,0-35,0,180,N,Fail
FFF,M,East Midlands Region,Lower Than A Level,0-35,0,60,N,Pass
DDD,F,Scotland,A Level or Equivalent,35-55,1,120,N,Withdrawn
FFF,M,North Western Region,A Level or Equivalent,35-55,0,120,N,Pass
BBB,F,South Region,Lower Than A Level,35-55,0,60,N,Pass
CCC,M,Yorkshire Region,Lower Than A Level,0-35,0,90,N,Withdrawn
FFF,M,North Western Region,A Level or Equivalent,55<=,0,120,N,Withdrawn
BBB,F,Wales,Lower Than A Level,0-35,1,60,N,Withdrawn
BBB,F,London Region,A Level or Equivalent,0-35,0,120,N,Pass
DDD,M,South West Region,Lower Than A Level,0-35,0,60,N,Withdrawn
BBB,F,West Midlands Region,Lower Than A Level,0-35,0,120,N,Fail
CCC,M,East Anglian Region,Lower Than A Level,0-35,0,60,N,Withdrawn
DDD,M,North Western Region,A Level or Equivalent,0-35,0,180,N,Withdrawn
DDD,M,South East Region,Lower Than A Level,0-35,0,60,Y,Withdrawn
DDD,M,East Anglian Region,Lower Than A Level,0-35,1,240,N,Fail
FFF,M,East Anglian Region,HE Qualification,0-35,0,120,N,Pass
AAA,M,Yorkshire Region,HE Qualification,55<=,0,60,N,Pass
BBB,F,South East Region,A Level or Equivalent,0-35,0,60,N,Withdrawn
FFF,M,East Anglian Region,A Level or Equivalent,0-35,0,60,N,Pass
FFF,M,London Region,A Level or Equivalent,0-35,0,90,N,Fail
FFF,M,North Region,Post Graduate Qualification,35-55,0,60,N,Pass
CCC,M,South East Region,Lower Than A Level,0-35,0,150,N,Withdrawn
FFF,M,South West Region,Lower Than A Level,0-35,0,60,N,Fail
BBB,F,London Region,Lower Than A Level,35-55,0,60,N,Pass
DDD,F,Yorkshire Region,HE Qualification,0-35,0,120,N,Pass
BBB,F,Yorkshire Region,Lower Than A Level,0-35,0,60,N,Fail
DDD,M,London Region,A Level or Equivalent,0-35,0,60,N,Withdrawn
DDD,F,South East Region,Lower Than A Level,0-35,0,120,N,Withdrawn
CCC,M,Wales,A Level or Equivalent,0-35,0,60,N,Fail
CCC,M,South West Region,A Level or Equivalent,0-35,0,60,N,Withdrawn
DDD,F,London Region,Lower Than A Level,35-55,0,60,N,Withdrawn
BBB,F,Ireland,Lower Than A Level,35-55,1,60,N,Fail
BBB,F,West Midlands Region,HE Qualification,0-35,0,120,N,Pass
CCC,M,South Region,A Level or Equivalent,0-35,0,60,N,Withdrawn
FFF,M,West Midlands Region,A Level or Equivalent,0-35,0,60,N,Pass
EEE,M,West Midlands Region,A Level or Equivalent,0-35,0,60,N,Pass
EEE,M,North Region,Lower Than A Level,0-35,0,120,N,Withdrawn
FFF,M,Yorkshire Region,Lower Than A Level,0-35,0,120,N,Pass
EEE,M,London Region,HE Qualification,0-35,0,60,N,Withdrawn
GGG,F,London Region,Lower Than A Level,0-35,0,30,N,Pass
BBB,F,West Midlands Region,A Level or Equivalent,0-35,0,60,N,Fail
CCC,F,South Region,A Level or Equivalent,35-55,1,60,N,Withdrawn
BBB,M,South East Region,A Level or Equivalent,0-35,0,60,N,Pass
CCC,M,London Region,A Level or Equivalent,35-55,0,120,N,Withdrawn
DDD,M,East Anglian Region,Lower Than A Level,0-35,0,60,N,Pass
FFF,M,North Region,Lower Than A Level,0-35,0,60,N,Pass
BBB,F,London Region,A Level or Equivalent,0-35,0,60,N,Pass
CCC,M,East Anglian Region,HE Qualification,35-55,0,60,N,Withdrawn
BBB,F,Ireland,HE Qualification,0-35,0,60,N,Pass
DDD,F,Yorkshire Region,A Level or Equivalent,35-55,0,60,N,Pass
BBB,F,East Anglian Region,A Level or Equivalent,35-55,0,60,N,Pass
FFF,M,South Region,A Level or Equivalent,0-35,0,120,N,Withdrawn
CCC,M,Scotland,Lower Than A Level,0-35,0,60,N,Withdrawn
DDD,F,Scotland,A Level or Equivalent,0-35,0,120,N,Withdrawn
BBB,F,South East Region,A Level or Equivalent,0-35,1,60,N,Pass
BBB,F,Scotland,HE Qualification,0-35,0,120,N,Pass
DDD,M,East Anglian Region,A Level or Equivalent,0-35,0,60,N,Fail
EEE,F,East Midlands Region,A Level or Equivalent,0-35,0,60,N,Pass
DDD,F,South Region,A Level or Equivalent,35-55,0,60,N,Withdrawn
FFF,F,South Region,Lower Than A Level,0-35,0,180,Y,Withdrawn
DDD,M,South East Region,Lower Than A Level,0-35,0,60,N,Fail
CCC,M,Wales,HE Qualification,0-35,0,60,N,Withdrawn
GGG,F,South Region,A Level or Equivalent,0-35,0,30,N,Pass
GGG,F,West Midlands Region,Lower Than A Level,35-55,0,30,N,Pass
FFF,M,East Anglian Region,Lower Than A Level,0-35,0,90,N,Fail
FFF,M,East Midlands Region,Lower Than A Level,35-55,0,60,N,Fail
EEE,M,North Western Region,A Level or Equivalent,0-35,0,60,N,Withdrawn
DDD,M,Ireland,HE Qualification,35-55,0,90,Y,Withdrawn
CCC,F,North Western Region,A Level or Equivalent,0-35,0,150,N,Pass
CCC,M,London Region,A Level or Equivalent,0-35,0,120,N,Withdrawn
CCC,F,South East Region,Lower Than A Level,0-35,0,60,N,Withdrawn
BBB,F,East Midlands Region,A Level or Equivalent,0-35,1,120,N,Pass
FFF,M,East Anglian Region,A Level or Equivalent,35-55,0,60,N,Pass
DDD,F,Scotland,HE Qualification,35-55,0,60,N,Pass
FFF,F,South West Region,A Level or Equivalent,0-35,0,60,N,Pass
GGG,F,South West Region,Lower Than A Level,35-55,0,30,N,Fail
EEE,F,London Region,A Level or Equivalent,0-35,0,120,N,Withdrawn
BBB,F,London Region,A Level or Equivalent,35-55,0,60,N,Fail
EEE,M,East Anglian Region,HE Qualification,35-55,0,30,N,Pass
GGG,F,South West Region,Lower Than A Level,35-55,0,30,N,Fail
BBB,F,South Region,A Level or Equivalent,0-35,0,60,N,Withdrawn
DDD,F,North Western Region,A Level or Equivalent,0-35,0,120,Y,Pass
DDD,F,Scotland,HE Qualification,0-35,1,60,N,Pass
BBB,F,South West Region,Lower Than A Level,0-35,0,120,N,Withdrawn
BBB,F,West Midlands Region,Lower Than A Level,0-35,0,120,Y,Withdrawn
BBB,F,East Midlands Region,Lower Than A Level,0-35,3,120,N,Withdrawn
BBB,F,East Anglian Region,Lower Than A Level,0-35,1,60,N,Withdrawn
CCC,F,Scotland,HE Qualification,0-35,1,60,N,Pass
DDD,M,North Region,Lower Than A Level,0-35,2,60,N,Fail
FFF,M,South West Region,Lower Than A Level,0-35,0,120,N,Withdrawn
DDD,F,Scotland,Lower Than A Level,0-35,0,60,N,Pass
DDD,M,Yorkshire Region,A Level or Equivalent,35-55,0,60,N,Pass
DDD,M,South West Region,A Level or Equivalent,0-35,0,120,Y,Withdrawn
FFF,F,South Region,Lower Than A Level,35-55,0,90,N,Pass
FFF,M,East Midlands Region,A Level or Equivalent,35-55,0,60,Y,Withdrawn
EEE,M,Scotland,Lower Than A Level,35-55,0,90,N,Withdrawn
CCC,M,East Anglian Region,A Level or Equivalent,0-35,0,30,N,Fail
EEE,M,London Region,No Formal quals,35-55,0,90,N,Fail
FFF,M,South Region,A Level or Equivalent,0-35,0,90,N,Pass
BBB,F,South West Region,A Level or Equivalent,35-55,0,60,N,Fail
FFF,F,London Region,Lower Than A Level,0-35,0,90,N,Pass
GGG,F,North Region,A Level or Equivalent,0-35,0,30,N,Pass
DDD,M,Wales,Lower Than A Level,35-55,0,120,N,Fail
FFF,F,London Region,A Level or Equivalent,0-35,0,60,N,Fail
DDD,F,Yorkshire Region,Lower Than A Level,0-35,1,210,N,Withdrawn
FFF,M,London Region,A Level or Equivalent,35-55,0,120,N,Fail
FFF,F,East Anglian Region,HE Qualification,35-55,0,90,N,Pass
FFF,M,North Western Region,Lower Than A Level,0-35,0,60,N,Pass
GGG,F,East Midlands Region,Lower Than A Level,0-35,0,30,N,Pass
DDD,M,East Anglian Region,Lower Than A Level,0-35,0,120,N,Pass
BBB,M,London Region,A Level or Equivalent,35-55,0,120,N,Withdrawn
FFF,F,North Western Region,Lower Than A Level,0-35,1,60,N,Fail
FFF,F,Scotland,HE Qualification,0-35,0,60,N,Fail
BBB,F,South West Region,A Level or Equivalent,0-35,0,60,N,Pass
GGG,F,London Region,Lower Than A Level,0-35,2,30,N,Pass
GGG,F,London Region,Lower Than A Level,0-35,0,30,N,Fail
BBB,F,Ireland,A Level or Equivalent,0-35,0,60,N,Pass
FFF,M,South East Region,A Level or Equivalent,0-35,0,90,N,Pass
BBB,F,East Midlands Region,Lower Than A Level,0-35,2,120,N,Pass
FFF,M,East Midlands Region,A Level or Equivalent,0-35,0,120,N,Fail
BBB,F,South Region,Lower Than A Level,35-55,0,60,N,Pass
BBB,M,Wales,A Level or Equivalent,35-55,0,60,N,Pass
BBB,F,South West Region,A Level or Equivalent,35-55,0,120,N,Pass
EEE,M,Scotland,HE Qualification,0-35,0,60,N,Pass
BBB,F,London Region,A Level or Equivalent,0-35,0,60,N,Pass
CCC,M,South East Region,A Level or Equivalent,0-35,0,90,Y,Pass
EEE,F,Wales,HE Qualification,0-35,0,30,N,Pass
CCC,M,South East Region,A Level or Equivalent,0-35,0,150,N,Withdrawn
BBB,F,London Region,No Formal quals,0-35,1,120,N,Withdrawn
DDD,F,West Midlands Region,Lower Than A Level,0-35,0,90,N,Pass
BBB,M,South East Region,A Level or Equivalent,0-35,1,60,N,Pass
BBB,F,West Midlands Region,No Formal quals,0-35,0,60,N,Fail
CCC,M,North Western Region,Lower Than A Level,35-55,0,60,Y,Withdrawn
BBB,F,Scotland,Lower Than A Level,0-35,0,60,Y,Pass
FFF,F,London Region,Lower Than A Level,0-35,0,60,N,Fail
DDD,M,Scotland,HE Qualification,0-35,0,90,N,Pass
FFF,M,East Midlands Region,Lower Than A Level,0-35,1,120,N,Withdrawn
FFF,M,South West Region,Lower Than A Level,35-55,0,120,N,Pass
CCC,M,London Region,Lower Than A Level,0-35,0,60,N,Pass
BBB,F,Scotland,Lower Than A Level,35-55,0,120,Y,Pass
DDD,M,North Western Region,A Level or Equivalent,35-55,1,60,Y,Withdrawn
DDD,M,East Anglian Region,Lower Than A Level,35-55,0,90,N,Pass
DDD,M,South West Region,Lower Than A Level,35-55,1,240,Y,Fail
BBB,F,North Western Region,HE Qualification,0-35,0,60,N,Withdrawn
DDD,M,South Region,HE Qualification,35-55,0,90,N,Pass
CCC,M,South West Region,Lower Than A Level,0-35,0,60,N,Withdrawn
EEE,M,East Anglian Region,Lower Than A Level,0-35,0,30,N,Fail
BBB,F,South East Region,A Level or Equivalent,35-55,1,60,N,Pass
CCC,M,East Anglian Region,Lower Than A Level,0-35,0,60,N,Fail
DDD,F,South West Region,A Level or Equivalent,0-35,1,60,N,Withdrawn
DDD,M,Scotland,Lower Than A Level,0-35,0,60,N,Pass
CCC,F,London Region,A Level or Equivalent,0-35,0,210,N,Fail
FFF,M,East Midlands Region,Lower Than A Level,35-55,0,60,N,Pass
CCC,M,Scotland,HE Qualification,0-35,0,60,N,Pass
FFF,M,North Western Region,HE Qualification,35-55,1,150,N,Fail
GGG,M,West Midlands Region,Lower Than A Level,35-55,0,30,N,Fail
BBB,F,West Midlands Region,Lower Than A Level,0-35,0,60,N,Pass
FFF,M,Scotland,A Level or Equivalent,0-35,4,60,N,Pass
BBB,F,South West Region,A Level or Equivalent,35-55,0,60,N,Pass
BBB,M,East Anglian Region,No Formal quals,0-35,0,60,N,Fail
CCC,M,North Region,A Level or Equivalent,0-35,0,60,N,Withdrawn
CCC,M,East Midlands Region,HE Qualification,35-55,0,60,N,Withdrawn
AAA,M,Scotland,HE Qualification,55<=,0,60,N,Withdrawn
FFF,M,South Region,Lower Than A Level,0-35,0,120,Y,Pass
CCC,M,West Midlands Region,Lower Than A Level,0-35,0,60,N,Pass
AAA,M,London Region,HE Qualification,0-35,0,60,N,Pass
FFF,M,South East Region,A Level or Equivalent,35-55,0,90,N,Pass
BBB,M,South Region,A Level or Equivalent,35-55,0,60,N,Pass
DDD,M,North Region,Lower Than A Level,0-35,0,60,Y,Pass
BBB,M,West Midlands Region,A Level or Equivalent,0-35,0,60,N,Pass
BBB,F,East Anglian Region,A Level or Equivalent,35-55,0,60,N,Pass
BBB,F,Ireland,Lower Than A Level,35-55,0,75,N,Pass
BBB,F,South East Region,A Level or Equivalent,0-35,0,60,N,Pass
BBB,M,South West Region,A Level or Equivalent,0-35,0,60,N,Pass
EEE,M,North Region,Lower Than A Level,0-35,0,120,N,Pass
CCC,M,East Midlands Region,Lower Than A Level,0-35,0,60,N,Withdrawn
FFF,M,Scotland,Lower Than A Level,0-35,0,60,N,Pass
CCC,M,South East Region,A Level or Equivalent,35-55,0,60,N,Withdrawn
FFF,M,London Region,A Level or Equivalent,35-55,1,60,N,Pass
FFF,M,South East Region,A Level or Equivalent,0-35,0,90,N,Pass
CCC,F,Scotland,A Level or Equivalent,0-35,0,30,N,Pass
BBB,F,Ireland,Lower Than A Level,35-55,3,60,N,Pass
FFF,M,South West Region,Lower Than A Level,0-35,0,150,N,Withdrawn
EEE,M,Scotland,Lower Than A Level,0-35,0,120,N,Fail
DDD,F,South West Region,A Level or Equivalent,0-35,0,60,N,Pass
BBB,F,South Region,A Level or Equivalent,35-55,1,120,N,Pass
CCC,M,South Region,A Level or Equivalent,35-55,0,90,N,Withdrawn
GGG,F,East Midlands Region,A Level or Equivalent,35-55,0,30,N,Pass
BBB,F,Yorkshire Region,A Level or Equivalent,0-35,1,240,N,Withdrawn
FFF,F,North Western Region,No Formal quals,0-35,0,120,N,Withdrawn
GGG,M,East Midlands Region,Lower Than A Level,35-55,0,45,N,Pass
GGG,F,South West Region,Lower Than A Level,35-55,0,30,N,Fail
GGG,F,North Western Region,Lower Than A Level,0-35,0,30,N,Fail
BBB,F,South East Region,Lower Than A Level,0-35,0,120,N,Pass
FFF,M,North Western Region,A Level or Equivalent,0-35,0,90,N,Fail
GGG,M,East Midlands Region,A Level or Equivalent,0-35,0,60,N,Withdrawn
BBB,F,London Region,A Level or Equivalent,0-35,0,120,N,Fail
BBB,F,Scotland,A Level or Equivalent,0-35,0,60,N,Fail
DDD,M,Yorkshire Region,Lower Than A Level,0-35,0,210,N,Withdrawn
CCC,M,Ireland,A Level or Equivalent,0-35,1,90,Y,Withdrawn
GGG,F,London Region,Lower Than A Level,0-35,0,90,N,Withdrawn
GGG,F,East Anglian Region,Lower Than A Level,0-35,0,30,N,Pass
BBB,F,West Midlands Region,A Level or Equivalent,0-35,0,60,N,Withdrawn
DDD,M,Scotland,HE Qualification,35-55,0,210,N,Pass
FFF,M,South West Region,No Formal quals,0-35,1,120,N,Withdrawn
BBB,F,Scotland,Lower Than A Level,0-35,0,60,N,Fail
GGG,F,North Western Region,A Level or Equivalent,0-35,0,30,N,Withdrawn
EEE,M,South Region,Lower Than A Level,35-55,0,30,N,Pass
BBB,F,London Region,A Level or Equivalent,0-35,0,120,N,Pass
FFF,M,London Region,A Level or Equivalent,0-35,0,60,N,Pass
DDD,F,South Region,Lower Than A Level,35-55,1,60,N,Withdrawn
CCC,F,East Midlands Region,A Level or Equivalent,0-35,0,120,Y,Pass
FFF,M,London Region,Lower Than A Level,0-35,0,135,N,Pass
CCC,M,Wales,Lower Than A Level,0-35,0,60,N,Withdrawn
CCC,M,South East Region,Lower Than A Level,0-35,0,90,N,Withdrawn
EEE,M,West Midlands Region,A Level or Equivalent,35-55,0,60,N,Pass
EEE,M,Scotland,HE Qualification,0-35,0,60,N,Pass
CCC,M,Wales,HE Qualification,35-55,0,90,N,Pass
FFF,M,East Midlands Region,A Level or Equivalent,35-55,1,60,Y,Fail
CCC,F,Ireland,Lower Than A Level,0-35,0,30,N,Withdrawn
DDD,F,Ireland,Lower Than A Level,35-55,1,120,N,Pass
CCC,M,South East Region,A Level or Equivalent,0-35,0,90,N,Withdrawn
FFF,F,London Region,A Level or Equivalent,0-35,1,150,N,Pass
CCC,M,East Midlands Region,A Level or Equivalent,35-55,0,150,N,Pass
EEE,M,South Region,Lower Than A Level,0-35,0,60,N,Pass
CCC,M,South East Region,A Level or Equivalent,0-35,0,150,Y,Withdrawn
BBB,F,North Western Region,A Level or Equivalent,0-35,0,60,N,Pass
DDD,F,North Western Region,A Level or Equivalent,35-55,0,150,Y,Withdrawn
BBB,F,London Region,Lower Than A Level,35-55,0,120,Y,Withdrawn
EEE,F,Scotland,A Level or Equivalent,0-35,0,90,N,Pass
